"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Spain","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1985",21.64,,,,"Age coverage - minimum age: 16 years old | Age coverage - maximum age: 74 years old"
"Spain","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1984",20.25,,,,"Age coverage - minimum age: 16 years old | Age coverage - maximum age: 74 years old"
"Spain","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1983",17.49,,,,"Age coverage - minimum age: 16 years old | Age coverage - maximum age: 74 years old"
"Spain","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1982",16.02,,,,"Age coverage - minimum age: 16 years old | Age coverage - maximum age: 74 years old"
"Spain","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1981",14.17,,,,"Age coverage - minimum age: 16 years old | Age coverage - maximum age: 74 years old"
"Spain","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1980",11.41,,,,"Age coverage - minimum age: 16 years old | Age coverage - maximum age: 74 years old"
"Spain","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1979",8.61,,,,"Age coverage - minimum age: 16 years old | Age coverage - maximum age: 74 years old"
"Spain","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1978",6.97,,,,"Age coverage - minimum age: 16 years old | Age coverage - maximum age: 74 years old"
"Spain","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1977",5.2,,,"Break in series: Other or unspecified type of break","Age coverage - minimum age: 16 years old | Age coverage - maximum age: 74 years old"
"Spain","ADM-EOR - Registered Unemployment","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1976",2.9,,,"Unemployment definition: Registered unemployed","Data reference period: Fourth quarter | Age coverage - minimum age: 16 years old | Age coverage - maximum age: 64 years old"
"Spain","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1975",5,,,,"Data reference period: Fourth quarter | Age coverage - minimum age: 14 years old | Age coverage - minimum age: 16 years old | Age coverage - maximum age: 74 years old"
"Spain","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1974",3.1,,,,"Data reference period: Second semester | Age coverage - minimum age: 14 years old | Age coverage - minimum age: 16 years old | Age coverage - maximum age: 74 years old"
"Spain","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1973",2.5,,,,"Data reference period: Second semester | Age coverage - minimum age: 14 years old | Age coverage - minimum age: 16 years old | Age coverage - maximum age: 74 years old"
"Spain","ADM-EOR - Registered Unemployment","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1972",1.5,,,"Unemployment definition: Registered unemployed","Age coverage - minimum age: 16 years old | Age coverage - maximum age: 64 years old"
"Spain","ADM-EOR - Registered Unemployment","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1971",1.5,,,"Unemployment definition: Registered unemployed","Age coverage - minimum age: 16 years old | Age coverage - maximum age: 64 years old"
"Spain","ADM-EOR - Registered Unemployment","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1970",1.1,,,"Unemployment definition: Registered unemployed","Age coverage - minimum age: 16 years old | Age coverage - maximum age: 64 years old"
"Spain","ADM-EOR - Registered Unemployment","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1969",1.3,,,"Unemployment definition: Registered unemployed","Age coverage - minimum age: 16 years old | Age coverage - maximum age: 64 years old"
"Estonia","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2024",7.6,,,,"Age coverage - maximum age: 74 years old"
"Estonia","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2023",6.378,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Estonia","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2022",5.571,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Estonia","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2021",6.178,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Estonia","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2020",6.956,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Estonia","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2019",4.514,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Estonia","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2018",5.412,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Estonia","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2017",5.807,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Estonia","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2016",6.882,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Estonia","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2015",6.412,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Estonia","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2014",7.352,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Estonia","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2013",8.631,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Estonia","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2012",10.021,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Estonia","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2011",12.328,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Estonia","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2010",16.707,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Estonia","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2009",13.548,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Estonia","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2008",5.455,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Estonia","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2007",4.592,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Estonia","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2006",5.915,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Estonia","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2005",8.033,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Estonia","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2004",10.248,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Estonia","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2003",11.288,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Estonia","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2002",10.026,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Estonia","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2001",13.134,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Estonia","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2000",13.36,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Estonia","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1999",11.573,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Estonia","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1998",9.51,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Estonia","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1997",10.369,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Estonia","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1996",9.915,,,,"Repository: OECD"
"Estonia","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1995",9.659,,,,"Repository: OECD"
"Estonia","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1994",7.561,,,,"Repository: OECD"
"Estonia","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1993",6.544,,,,"Repository: OECD"
"Estonia","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1992",3.681,,,,"Repository: OECD"
"Estonia","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1991",1.468,,,,"Repository: OECD"
"Estonia","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1990",0.637,,,,"Repository: OECD | Age coverage - maximum age: 69 years old"
"Finland","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2024",8.4,,,,"Age coverage - maximum age: 74 years old"
"Finland","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2023",7.149,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Finland","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2022",6.719,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Finland","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2021",7.617,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Finland","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2020",7.759,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Finland","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2019",6.695,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Finland","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2018",7.361,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Finland","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2017",8.64,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Finland","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2016",8.818,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Finland","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2015",9.376,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Finland","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2014",8.663,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Finland","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2013",8.193,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Finland","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2012",7.689,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Finland","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2011",7.781,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Finland","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2010",8.394,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Finland","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2009",8.249,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Finland","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2008",6.369,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Finland","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2007",6.854,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Finland","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2006",8.935,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Finland","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2005",9.602,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Finland","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2004",10.358,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Finland","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2003",10.469,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Finland","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2002",10.423,,,,"Repository: ILO-STATISTICS - Micro data processing"
